UserID,Age,Gender,Country,State/Territory,Do you know the options for mental health care available under your employer-provided health coverage?,Does your employer offer resources to learn more about mental health disorders and options for seeking help?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?"
2060,30,Male,United States,Wisconsin,Yes,No,No
2061,51,Female,United States,North Dakota,Did Not Answer,Did Not Answer,Did Not Answer
2062,48,Female,United States,Kansas,No,I don't know,No
2063,39,Male,New Zealand,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2064,28,Male,Australia,Not Applicable,No,No,No
2065,37,Male,United States,Colorado,Yes,Yes,Yes
2066,33,Male,United States,Oklahoma,No,I don't know,I don't know
2067,21,Male,Australia,Not Applicable,Did Not Answer,No,No
2068,25,Male,United States,California,No,No,No
2069,15,Male,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2070,40,Male,United States,Oklahoma,No,No,No
2071,30,Female,Canada,Not Applicable,No,No,No
2072,27,Male,Romania,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2073,25,Male,India,Not Applicable,No,No,No
2074,38,Male,Germany,Not Applicable,No,No,No
2075,24,Male,United Kingdom,Not Applicable,No,I don't know,No
2076,23,Male,United Kingdom,Not Applicable,Did Not Answer,No,No
2077,39,Female,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2078,26,Male,United States,Colorado,No,No,No
2079,43,Male,United Kingdom,Not Applicable,No,I don't know,No
2080,30,Male,New Zealand,Not Applicable,No,No,No
2081,35,Male,Other,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2082,40,Male,United Kingdom,Not Applicable,No,No,No
2083,33,Female,United Kingdom,Not Applicable,No,No,No
2084,35,Male,Brunei,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2085,22,Male,United Kingdom,Not Applicable,No,No,No
2086,28,Male,United States,Ohio,No,Yes,I don't know
2087,39,Male,United States,California,Yes,No,No
2088,33,Male,United States,Indiana,No,I don't know,I don't know
2089,25,Female,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2090,37,Male,United States,Minnesota,No,No,No
2091,41,Female,France,Not Applicable,No,Yes,No
2092,30,Female,United States,Kansas,No,I don't know,No
2093,42,Male,United States,Texas,Yes,Yes,Yes
2094,52,Male,United States,Minnesota,No,No,No
2095,30,Male,Romania,Not Applicable,No,No,No
2096,35,Male,United States,Texas,Yes,I don't know,No
2097,24,Male,United States,Texas,No,No,No
2098,39,Male,United States,Minnesota,No,I don't know,I don't know
2099,34,Male,United States,Pennsylvania,No,No,No
2100,32,Male,United States,Colorado,Did Not Answer,Did Not Answer,Did Not Answer
2101,25,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2102,43,Male,Poland,Not Applicable,No,No,No
2103,39,Male,United States,Minnesota,No,I don't know,No
2104,35,Male,United States,South Dakota,Did Not Answer,Did Not Answer,Did Not Answer
2105,34,Male,United States,Nebraska,Yes,No,No
2106,38,Male,United Kingdom,Not Applicable,No,I don't know,Yes
2107,26,Female,United States,North Carolina,Yes,I don't know,No
2108,24,Male,Bulgaria,Not Applicable,No,No,No
2109,27,Female,United States,New York,No,Yes,Yes
2110,25,Male,United States,Oklahoma,Yes,Yes,Yes
2111,37,Male,United States,Massachusetts,Did Not Answer,Did Not Answer,Did Not Answer
2112,33,Male,Canada,Not Applicable,No,Yes,I don't know
2113,34,Male,United States,New York,No,I don't know,Yes
2114,27,Male,Canada,Not Applicable,No,No,No
2115,33,Male,United States,New Hampshire,No,I don't know,No
2116,50,Male,United States,Minnesota,No,I don't know,No
2117,54,Female,United States,New York,Did Not Answer,Did Not Answer,Did Not Answer
2118,32,Female,Canada,Not Applicable,No,No,Yes
2119,39,Male,Canada,Not Applicable,No,Yes,I don't know
2120,36,Male,United States,Minnesota,No,I don't know,I don't know
2121,34,Male,Canada,Not Applicable,No,No,No
2122,31,Female,United States,New York,No,No,No
2123,36,Male,United States,Texas,Did Not Answer,Yes,Yes
2124,48,Male,United States,Minnesota,No,Yes,Yes
2125,31,Male,United States,Maine,No,I don't know,No
2126,32,Male,United States,Pennsylvania,Did Not Answer,No,No
2127,32,Male,United States,Oregon,No,No,No
2128,31,Male,United States,Oregon,Did Not Answer,Did Not Answer,Did Not Answer
2129,28,Female,United States,Kansas,Did Not Answer,Yes,No
2130,28,Male,United Kingdom,Not Applicable,No,No,No
2131,33,Female,United States,Pennsylvania,Yes,I don't know,No
2132,33,Male,United States,Oregon,Did Not Answer,Did Not Answer,Did Not Answer
2133,59,Male,United States,Arizona,Did Not Answer,Did Not Answer,Did Not Answer
2134,33,Male,United States,Oregon,Did Not Answer,Did Not Answer,Did Not Answer
2135,37,Male,United States,Florida,No,I don't know,No
2136,27,Female,Germany,Not Applicable,No,No,No
2137,39,Male,United States,Texas,No,No,No
2138,50,Male,Germany,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2139,34,Female,United States,Texas,Yes,Yes,I don't know
2140,50,Male,Germany,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2141,31,Female,Other,Not Applicable,Did Not Answer,I don't know,No
2142,39,Male,United States,Maryland,Yes,Yes,No
2143,46,Male,United States,Virginia,No,I don't know,No
2144,28,Male,United States,Tennessee,No,I don't know,No
2145,32,Male,France,Not Applicable,No,I don't know,No
2146,65,Female,United States,Oregon,Did Not Answer,Did Not Answer,Did Not Answer
2147,37,Male,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
2148,41,Female,United States,District of Columbia,Did Not Answer,Did Not Answer,Did Not Answer
2149,38,Male,United States,New York,Did Not Answer,Did Not Answer,Did Not Answer
2150,51,Male,United States,North Carolina,No,No,Yes
2151,29,Male,United States,Illinois,No,Yes,No
2152,37,Male,Japan,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2153,31,Male,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2154,32,Male,Iran,Not Applicable,Did Not Answer,No,No
2155,31,Male,Sweden,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2156,52,Male,Switzerland,Not Applicable,Did Not Answer,Yes,No
2157,31,Male,Switzerland,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2158,38,Female,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2159,35,Male,United States,Illinois,Yes,I don't know,No
2160,29,Male,United States,Oklahoma,Did Not Answer,Did Not Answer,Did Not Answer
2161,63,Male,United States,Minnesota,Did Not Answer,Did Not Answer,Did Not Answer
2162,47,Female,United States,New York,Did Not Answer,Did Not Answer,Did Not Answer
2163,43,Male,Austria,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2164,38,Male,Ireland,Not Applicable,Did Not Answer,No,No
2165,27,Male,United States,Washington,No,I don't know,No
2166,40,Female,United States,Oregon,No,Yes,No
2167,32,Male,South Africa,Not Applicable,Did Not Answer,I don't know,I don't know
2168,43,Female,United States,Wisconsin,Did Not Answer,Did Not Answer,Did Not Answer
2169,28,Female,Germany,Not Applicable,Yes,No,No
2170,46,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2171,42,Male,United States,California,Yes,No,No
2172,31,Male,United States,New York,Yes,No,No
2173,37,Female,United States,Pennsylvania,Did Not Answer,Did Not Answer,Did Not Answer
2174,35,Male,Canada,Not Applicable,Did Not Answer,No,No
2175,30,Female,United States,Minnesota,Did Not Answer,Did Not Answer,Did Not Answer
2176,35,Male,Australia,Not Applicable,No,No,Yes
2177,24,Male,United States,California,Yes,I don't know,No
2178,23,Male,India,Not Applicable,No,No,No
2179,39,Female,France,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2180,38,Male,France,Not Applicable,Did Not Answer,No,Yes
2181,28,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2182,30,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2183,38,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2184,33,Male,France,Not Applicable,No,I don't know,No
2185,35,Male,United Kingdom,Not Applicable,No,I don't know,I don't know
2186,54,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2187,30,Female,Germany,Not Applicable,Did Not Answer,I don't know,I don't know
2188,32,Female,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2189,28,Male,United States,North Carolina,No,I don't know,No
2190,39,Male,Germany,Not Applicable,No,No,Yes
2191,21,Other,United States,New Jersey,Yes,No,No
2192,31,Male,Germany,Not Applicable,Yes,Yes,Yes
2193,30,Male,United States,Washington,No,I don't know,I don't know
2194,25,Female,United States,Pennsylvania,No,No,No
2195,26,Male,United Kingdom,Not Applicable,No,I don't know,No
2196,30,Male,United States,Pennsylvania,No,No,No
2197,30,Male,Italy,Not Applicable,Did Not Answer,No,I don't know
2198,31,Male,Bulgaria,Not Applicable,No,I don't know,Yes
2199,32,Male,United States,North Carolina,No,I don't know,No
2200,45,Female,United Kingdom,Not Applicable,Did Not Answer,No,No
2201,29,Male,Switzerland,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2202,27,Male,United States,Pennsylvania,No,No,No
2203,28,Female,United Kingdom,Not Applicable,Did Not Answer,I don't know,I don't know
2204,38,Male,United States,Michigan,No,Yes,No
2205,38,Male,United States,Minnesota,Yes,Yes,I don't know
2206,34,Male,Hungary,Not Applicable,No,I don't know,I don't know
2207,36,Male,Netherlands,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2208,23,Male,France,Not Applicable,No,No,No
2209,40,Female,United States,Texas,No,No,No
2210,39,Male,United States,Michigan,Did Not Answer,Did Not Answer,Did Not Answer
2211,28,Male,United States,Texas,No,No,No
2212,33,Male,United States,Tennessee,No,I don't know,No
2213,32,Male,United States,Georgia,Did Not Answer,Did Not Answer,Did Not Answer
2214,32,Male,United States,Minnesota,No,Yes,Yes
2215,27,Male,United States,Colorado,Yes,Yes,Yes
2216,33,Male,Israel,Not Applicable,No,No,No
2217,34,Male,Japan,Not Applicable,No,No,No
2218,38,Female,India,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2219,35,Male,United States,Illinois,No,I don't know,I don't know
2220,39,Male,United States,Maryland,No,Yes,Yes
2221,35,Male,United States,Minnesota,No,Yes,No
2222,34,Male,United States,Utah,No,I don't know,No
2223,44,Female,United States,Massachusetts,Did Not Answer,Did Not Answer,Did Not Answer
2224,42,Male,United States,Massachusetts,No,No,No
2225,30,Male,United States,Florida,No,I don't know,No
2226,55,Male,United States,Illinois,No,No,No
2227,46,Male,United States,California,Yes,No,No
2228,33,Male,United States,New Hampshire,Yes,No,No
2229,30,Male,United States,Massachusetts,No,Yes,No
2230,30,Male,United Kingdom,Not Applicable,Did Not Answer,No,No
2231,31,Female,United States,Massachusetts,Yes,Yes,No
2232,38,Male,Ireland,Not Applicable,No,I don't know,No
2233,30,Female,United Kingdom,Not Applicable,Yes,Yes,Yes
2234,32,Male,United States,Utah,Yes,Yes,Yes
2235,32,Male,United Kingdom,Not Applicable,Did Not Answer,No,No
2236,47,Male,United States,Utah,No,No,No
2237,39,Male,United Kingdom,Not Applicable,Did Not Answer,No,Yes
2238,35,Male,United States,Texas,No,No,No
2239,36,Male,United States,Maine,Yes,No,No
2240,38,Female,United States,Michigan,Yes,Yes,Yes
2241,30,Male,United States,Washington,No,No,Yes
2242,33,Male,United States,Michigan,No,No,No
2243,22,Male,United States,Massachusetts,No,I don't know,I don't know
2244,35,Male,United States,Michigan,Did Not Answer,Did Not Answer,Did Not Answer
2245,26,Male,United States,Michigan,No,I don't know,No
2246,34,Male,United States,Michigan,Yes,Yes,I don't know
2247,40,Male,United States,Michigan,Did Not Answer,Did Not Answer,Did Not Answer
2248,37,Male,Bulgaria,Not Applicable,Did Not Answer,Yes,No
2249,43,Male,Switzerland,Not Applicable,No,No,No
2250,20,Male,United States,Illinois,Did Not Answer,Did Not Answer,Did Not Answer
2251,30,Female,United States,Minnesota,No,I don't know,No
2252,32,Male,United States,Washington,No,Yes,Yes
2253,35,Male,United States,Minnesota,Yes,I don't know,I don't know
2254,29,Male,United States,Pennsylvania,No,No,No
2255,29,Male,United States,Ohio,No,I don't know,No
2256,30,Male,United States,Montana,No,I don't know,I don't know
2257,30,Male,United States,Washington,No,I don't know,No
2258,38,Male,United States,Tennessee,No,I don't know,No
2259,30,Male,Brazil,Not Applicable,No,No,No
2260,26,Male,Netherlands,Not Applicable,No,No,No
2261,27,Male,Germany,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2262,24,Male,United States,Ohio,Did Not Answer,No,No
2263,35,Male,United States,Washington,No,I don't know,No
2264,38,Male,Sweden,Not Applicable,No,Yes,I don't know
2265,36,Other,United States,California,Yes,I don't know,No
2266,34,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2267,35,Male,United States,Colorado,Yes,I don't know,I don't know
2268,25,Male,United States,Ohio,No,I don't know,No
2269,32,Female,Sweden,Not Applicable,No,I don't know,No
2270,32,Female,United States,New York,No,No,No
2271,37,Male,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
2272,28,Male,Germany,Not Applicable,No,Yes,No
2273,34,Female,United Kingdom,Not Applicable,Yes,Yes,Yes
2274,40,Female,United States,Wisconsin,Yes,Yes,No
2275,45,Male,United States,Washington,No,Yes,No
2276,31,Male,Sweden,Not Applicable,No,I don't know,I don't know
2277,30,Male,United States,Washington,Yes,Yes,Yes
2278,47,Female,United Kingdom,Not Applicable,Yes,Yes,Yes
2279,48,Male,United Kingdom,Not Applicable,No,I don't know,No
2280,44,Male,United States,Ohio,Did Not Answer,Did Not Answer,Did Not Answer
2281,29,Male,United States,Colorado,No,I don't know,No
2282,52,Male,United States,Missouri,Yes,Yes,Yes
2283,34,Female,Sweden,Not Applicable,Yes,Yes,No
2284,34,Male,Netherlands,Not Applicable,Yes,I don't know,No
2285,27,Male,United States,Washington,No,Yes,I don't know
2286,30,Male,Russia,Not Applicable,No,No,No
2287,40,Male,United Kingdom,Not Applicable,Yes,Yes,Yes
2288,26,Male,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2289,36,Male,United Kingdom,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2290,35,Male,United Kingdom,Not Applicable,No,No,No
2291,43,Female,United Kingdom,Not Applicable,No,Yes,No
2292,36,Female,United Kingdom,Not Applicable,Did Not Answer,No,No
2293,32,Female,United States,Georgia,Yes,Yes,No
2294,36,Female,Ireland,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2295,38,Male,New Zealand,Not Applicable,Did Not Answer,I don't know,No
2296,35,Male,United States,California,No,Yes,I don't know
2297,35,Female,Australia,Not Applicable,Did Not Answer,No,No
2298,45,Male,United States,Massachusetts,No,I don't know,No
2299,47,Male,New Zealand,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2300,27,Male,United States,Colorado,No,I don't know,No
2301,26,Male,United States,Illinois,No,I don't know,No
2302,51,Male,Australia,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2303,25,Male,Ecuador,Not Applicable,No,No,No
2304,41,Male,South Africa,Not Applicable,Did Not Answer,No,No
2305,34,Male,United States,Illinois,Yes,Yes,No
2306,43,Male,Sweden,Not Applicable,Did Not Answer,No,No
2307,33,Male,United Kingdom,Not Applicable,No,I don't know,No
2308,37,Male,Australia,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2309,27,Female,United Kingdom,Not Applicable,Did Not Answer,No,No
2310,54,Female,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
2311,38,Male,Italy,Not Applicable,No,No,No
2312,42,Male,Germany,Not Applicable,No,No,No
2313,30,Male,United Kingdom,Not Applicable,No,No,No
2314,43,Male,Australia,Not Applicable,No,Yes,Yes
2315,33,Male,Netherlands,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2316,37,Female,Australia,Not Applicable,Did Not Answer,I don't know,No
2317,25,Male,United States,Virginia,No,Yes,No
2318,27,Male,Australia,Not Applicable,Did Not Answer,Yes,Yes
2319,27,Male,Canada,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2320,27,Male,United States,Texas,No,Yes,No
2321,35,Male,Germany,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2322,24,Male,United Kingdom,Not Applicable,Did Not Answer,No,No
2323,31,Other,Switzerland,Not Applicable,Did Not Answer,No,Yes
2324,31,Male,Germany,Not Applicable,No,No,No
2325,32,Male,United States,California,No,No,Yes
2326,33,Male,Australia,Not Applicable,No,No,Yes
2327,56,Male,United States,California,Did Not Answer,Did Not Answer,Did Not Answer
2328,43,Male,United States,California,No,I don't know,No
2329,49,Male,Australia,Not Applicable,No,Yes,Yes
2330,35,Male,Bulgaria,Not Applicable,Did Not Answer,No,No
2331,53,Male,Canada,Not Applicable,Yes,Yes,No
2332,45,Male,United States,Maryland,No,I don't know,I don't know
2333,40,Male,United States,Massachusetts,No,Yes,No
2334,52,Male,United States,New Hampshire,No,Yes,Yes
2335,30,Male,France,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2336,41,Male,New Zealand,Not Applicable,Yes,No,No
2337,31,Male,Netherlands,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2338,31,Male,Switzerland,Not Applicable,Did Not Answer,I don't know,Yes
2339,24,Other,United States,New Mexico,Did Not Answer,Did Not Answer,Did Not Answer
2340,44,Male,Australia,Not Applicable,Did Not Answer,No,No
2341,37,Male,United States,Wisconsin,No,I don't know,No
2342,22,Male,Brazil,Not Applicable,Did Not Answer,No,No
2343,31,Female,United States,Tennessee,Yes,I don't know,Yes
2344,36,Female,Bulgaria,Not Applicable,Did Not Answer,No,No
2345,28,Male,Romania,Not Applicable,Did Not Answer,Did Not Answer,Did Not Answer
2346,25,Female,United States,Iowa,No,I don't know,No
2347,49,Male,United States,Kentucky,Did Not Answer,Did Not Answer,Did Not Answer
